ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300750.SZ,20230103,392.0,392.57,381.72,389.64,393.42,-3.78,-0.9608,104820.36,4056787.274
300750.SZ,20230104,386.5,387.0,382.05,384.01,389.64,-5.63,-1.4449,196022.62,7527791.631
300750.SZ,20230105,388.0,410.17,385.01,407.51,384.01,23.5,6.1196,260432.6,10371713.858
300750.SZ,20230106,406.0,424.98,404.06,416.66,407.51,9.15,2.2453,183924.95,7641585.134
300750.SZ,20230109,422.88,422.88,414.0,416.6,416.66,-0.06,-0.0144,128403.02,5373244.036
300750.SZ,20230110,417.66,435.0,413.3,432.0,416.6,15.4,3.6966,182606.52,7781973.49
300750.SZ,20230111,430.5,436.0,424.0,427.86,432.0,-4.14,-0.9583,122418.06,5252326.721
300750.SZ,20230112,432.0,438.78,429.68,433.5,427.86,5.64,1.3182,111367.98,4837460.193
300750.SZ,20230113,444.0,452.52,430.0,439.5,433.5,6.0,1.3841,207574.96,9140635.814
300750.SZ,20230116,438.5,449.5,435.11,446.63,439.5,7.13,1.6223,168090.99,7451169.295
300750.SZ,20230117,446.93,451.87,443.61,445.61,446.63,-1.02,-0.2284,98958.01,4416180.658
300750.SZ,20230118,448.51,450.88,443.11,448.5,445.61,2.89,0.6485,73443.25,3292955.688
300750.SZ,20230119,445.33,451.5,442.19,446.77,448.5,-1.73,-0.3857,73099.9,3254123.919
300750.SZ,20230120,446.77,452.2,444.26,452.0,446.77,5.23,1.1706,107656.5,4841543.971
300750.SZ,20230130,479.37,490.56,467.47,470.65,452.0,18.65,4.1261,211743.07,10102385.367
300750.SZ,20230131,469.88,477.5,462.44,465.2,470.65,-5.45,-1.158,139540.34,6565989.151
300750.SZ,20230201,470.99,479.36,470.48,476.8,465.2,11.6,2.4936,115021.67,5464594.494
300750.SZ,20230202,478.87,479.7,464.88,466.1,476.8,-10.7,-2.2441,134557.12,6339908.128
300750.SZ,20230203,464.0,466.2,451.38,456.2,466.1,-9.9,-2.124,120200.01,5495174.744
300750.SZ,20230206,452.0,453.52,441.09,450.6,456.2,-5.6,-1.2275,107529.18,4811799.061
300750.SZ,20230207,450.49,453.8,444.66,448.1,450.6,-2.5,-0.5548,72112.37,3231274.19
300750.SZ,20230208,449.6,453.45,445.0,447.21,448.1,-0.89,-0.1986,73298.53,3293742.444
300750.SZ,20230209,447.21,455.99,441.5,452.99,447.21,5.78,1.2925,80314.4,3627030.215
300750.SZ,20230210,453.0,455.68,445.01,445.95,452.99,-7.04,-1.5541,83977.9,3773477.539
300750.SZ,20230213,450.98,461.57,447.01,460.0,445.95,14.05,3.1506,134185.43,6143224.997
300750.SZ,20230214,469.0,469.3,445.79,451.05,460.0,-8.95,-1.9457,128121.9,5816558.282
300750.SZ,20230215,453.1,457.0,448.0,448.6,451.05,-2.45,-0.5432,77733.87,3508461.573
300750.SZ,20230216,451.99,454.5,438.0,443.2,448.6,-5.4,-1.2037,100910.69,4514542.232
300750.SZ,20230217,442.0,442.0,420.0,420.19,443.2,-23.01,-5.1918,214695.51,9171648.847
300750.SZ,20230220,416.0,421.88,406.33,420.47,420.19,0.28,0.0666,168298.72,6992852.567
300750.SZ,20230221,417.48,422.49,412.0,415.01,420.47,-5.46,-1.2985,131845.96,5490561.031
300750.SZ,20230222,409.0,414.1,406.67,409.47,415.01,-5.54,-1.3349,123639.2,5069312.344
300750.SZ,20230223,410.0,415.13,407.4,413.23,409.47,3.76,0.9183,95372.65,3922375.682
300750.SZ,20230224,411.0,411.8,404.02,405.4,413.23,-7.83,-1.8948,99893.88,4060495.07
