ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000568.SZ,20230103,224.0,225.28,217.79,219.86,224.28,-4.42,-1.9708,92381.52,2030869.788
000568.SZ,20230104,220.0,224.19,218.2,221.0,219.86,1.14,0.5185,68920.6,1525301.301
000568.SZ,20230105,223.77,236.89,223.25,234.59,221.0,13.59,6.1493,135539.08,3156912.26
000568.SZ,20230106,234.59,236.21,230.63,234.57,234.59,-0.02,-0.0085,100035.39,2333063.64
000568.SZ,20230109,234.57,241.9,232.4,238.46,234.57,3.89,1.6584,106081.96,2523163.703
000568.SZ,20230110,238.45,241.97,236.41,239.0,238.46,0.54,0.2265,67720.71,1620936.729
000568.SZ,20230111,238.0,239.57,235.58,237.0,239.0,-2.0,-0.8368,72995.67,1733483.566
000568.SZ,20230112,238.34,241.78,235.6,236.66,237.0,-0.34,-0.1435,58971.21,1400864.763
000568.SZ,20230113,236.67,245.0,236.3,244.3,236.66,7.64,3.2283,120721.78,2927826.942
000568.SZ,20230116,246.73,257.99,246.0,252.0,244.3,7.7,3.1519,125922.79,3183135.635
000568.SZ,20230117,252.01,255.12,246.49,249.01,252.0,-2.99,-1.1865,98064.06,2448756.43
000568.SZ,20230118,250.0,253.6,245.25,246.5,249.01,-2.51,-1.008,77662.95,1930105.776
000568.SZ,20230119,246.6,250.3,242.5,247.38,246.5,0.88,0.357,73252.45,1806513.613
000568.SZ,20230120,248.65,253.4,246.65,247.8,247.38,0.42,0.1698,80198.29,2003590.392
000568.SZ,20230130,253.51,254.58,240.0,249.23,247.8,1.43,0.5771,99452.03,2459782.212
000568.SZ,20230131,249.0,249.0,235.08,237.0,249.23,-12.23,-4.9071,113007.43,2710907.685
000568.SZ,20230201,236.5,239.92,233.82,238.48,237.0,1.48,0.6245,102905.65,2436424.033
000568.SZ,20230202,240.03,241.99,235.17,239.02,238.48,0.54,0.2264,71212.57,1699521.194
000568.SZ,20230203,236.0,236.6,228.5,235.3,239.02,-3.72,-1.5564,109201.47,2541131.073
000568.SZ,20230206,230.0,234.87,224.24,234.03,235.3,-1.27,-0.5397,112086.88,2588482.868
000568.SZ,20230207,236.01,238.3,231.81,232.9,234.03,-1.13,-0.4828,66832.55,1559169.992
000568.SZ,20230208,233.87,234.68,230.12,232.17,232.9,-0.73,-0.3134,48248.98,1120885.002
000568.SZ,20230209,231.49,242.5,230.3,241.57,232.17,9.4,4.0488,117144.27,2811496.46
000568.SZ,20230210,241.71,248.03,240.21,247.0,241.57,5.43,2.2478,89196.06,2190384.394
000568.SZ,20230213,252.0,265.98,249.12,260.6,247.0,13.6,5.5061,154415.49,4007305.305
000568.SZ,20230214,259.6,261.0,251.4,252.03,260.6,-8.57,-3.2886,112722.0,2874762.379
000568.SZ,20230215,253.0,257.85,249.4,250.6,252.03,-1.43,-0.5674,88509.87,2238116.154
000568.SZ,20230216,251.0,254.8,247.21,250.0,250.6,-0.6,-0.2394,105056.53,2641993.488
000568.SZ,20230217,249.0,257.58,248.99,251.4,250.0,1.4,0.56,145228.87,3693803.516
000568.SZ,20230220,251.77,258.25,248.88,257.74,251.4,6.34,2.5219,100521.39,2559387.029
000568.SZ,20230221,257.5,259.0,251.3,254.43,257.74,-3.31,-1.2842,68220.68,1728700.105
000568.SZ,20230222,252.92,256.5,252.0,252.38,254.43,-2.05,-0.8057,51932.05,1316412.378
000568.SZ,20230223,251.34,255.18,249.49,251.48,252.38,-0.9,-0.3566,60201.76,1516235.275
000568.SZ,20230224,249.1,250.89,243.34,248.6,251.48,-2.88,-1.1452,85069.48,2099915.03
000568.SZ,20230227,246.62,255.0,246.0,251.2,248.6,2.6,1.0459,71313.91,1795850.1
