ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600519.SH,20230103,1531.88,1538.27,1509.59,1530.82,1528.16,2.6599999999998545,0.17,26033.8,4487760.231
600519.SH,20230104,1530.81,1538.51,1518.43,1526.4,1530.82,-4.419999999999845,-0.29,20415.75,3523582.306
600519.SH,20230105,1537.01,1593.64,1533.47,1593.64,1526.4,67.24000000000001,4.41,47942.85,8541587.089
600519.SH,20230106,1598.17,1603.29,1581.25,1596.09,1593.64,2.449999999999818,0.15,24903.75,4480838.898
600519.SH,20230109,1623.73,1636.98,1599.67,1629.21,1596.09,33.12000000000012,2.08,30977.23,5684181.147
600519.SH,20230110,1627.32,1649.83,1619.74,1640.94,1629.21,11.730000000000018,0.72,22731.73,4204783.734
600519.SH,20230111,1642.31,1645.85,1625.35,1632.53,1640.94,-8.410000000000082,-0.51,22720.31,4201487.773
600519.SH,20230112,1635.23,1642.31,1621.96,1622.84,1632.53,-9.690000000000055,-0.59,17193.17,3162637.136
600519.SH,20230113,1631.85,1670.62,1628.15,1669.74,1622.84,46.90000000000009,2.89,31939.65,5969876.222
600519.SH,20230116,1668.85,1712.21,1664.43,1692.66,1669.74,22.920000000000073,1.37,36848.26,7059982.64
600519.SH,20230117,1692.89,1701.59,1676.82,1688.32,1692.66,-4.3400000000001455,-0.26,21299.23,4068321.409
600519.SH,20230118,1693.63,1703.63,1672.39,1675.05,1688.32,-13.269999999999982,-0.79,21062.93,4008665.438
600519.SH,20230119,1674.61,1674.62,1651.16,1663.73,1675.05,-11.319999999999936,-0.68,23438.89,4401994.437
600519.SH,20230120,1671.68,1679.69,1644.08,1645.86,1663.73,-17.87000000000012,-1.07,25608.75,4807356.071
600519.SH,20230130,1689.21,1689.21,1663.54,1670.62,1645.86,24.75999999999999,1.5,35922.55,6799756.571
600519.SH,20230131,1678.14,1681.2,1622.02,1633.25,1670.62,-37.36999999999989,-2.24,32990.68,6128311.548
600519.SH,20230201,1641.41,1644.96,1602.84,1632.55,1633.25,-0.7000000000000455,-0.04,33973.89,6244678.925
600519.SH,20230202,1635.57,1644.96,1615.76,1624.71,1632.55,-7.839999999999918,-0.48,29758.86,5465509.51
600519.SH,20230203,1610.45,1615.76,1588.93,1608.68,1624.71,-16.029999999999973,-0.99,34944.9,6324635.031
600519.SH,20230206,1575.06,1588.33,1557.36,1588.33,1608.68,-20.350000000000136,-1.27,42660.95,7595739.044
600519.SH,20230207,1599.9,1600.54,1581.9,1590.1,1588.33,1.7699999999999818,0.11,24321.71,4373671.735
600519.SH,20230208,1592.76,1598.04,1570.63,1578.6,1590.1,-11.5,-0.72,16675.77,2980574.806
600519.SH,20230209,1573.29,1619.08,1570.64,1608.68,1578.6,30.080000000000155,1.91,29753.66,5401399.088
600519.SH,20230210,1601.69,1609.12,1593.68,1601.6,1608.68,-7.080000000000155,-0.44,17984.51,3253859.317
600519.SH,20230213,1601.6,1658.68,1601.6,1642.62,1601.6,41.01999999999998,2.56,38146.7,7058382.498
600519.SH,20230214,1642.71,1643.55,1623.73,1631.5,1642.62,-11.11999999999989,-0.68,19565.76,3601769.574
600519.SH,20230215,1631.49,1641.69,1624.44,1629.03,1631.5,-2.4700000000000273,-0.15,18176.91,3351422.211
