ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600019.SH,20230103,5.58,5.61,5.52,5.6,5.59,0.01,0.1789,297080.52,165754.062
600019.SH,20230104,5.58,5.7,5.58,5.65,5.6,0.05,0.8929,314723.53,178048.462
600019.SH,20230105,5.67,5.78,5.66,5.76,5.65,0.11,1.9469,486416.57,279175.51
600019.SH,20230106,5.78,5.95,5.76,5.9,5.76,0.14,2.4306,739532.43,435268.974
600019.SH,20230109,5.92,5.96,5.85,5.89,5.9,-0.01,-0.1695,367908.86,217071.233
600019.SH,20230110,5.89,5.91,5.8,5.83,5.89,-0.06,-1.0187,335709.45,196655.101
600019.SH,20230111,5.85,5.92,5.81,5.88,5.83,0.05,0.8576,365920.01,215016.453
600019.SH,20230112,5.88,5.98,5.84,5.93,5.88,0.05,0.8503,426602.92,252524.847
600019.SH,20230113,5.95,5.99,5.9,5.98,5.93,0.05,0.8432,445310.34,265285.554
600019.SH,20230116,6.0,6.16,5.98,6.12,5.98,0.14,2.3411,775486.84,471113.784
600019.SH,20230117,6.12,6.14,6.02,6.07,6.12,-0.05,-0.817,408319.97,247900.496
600019.SH,20230118,6.09,6.1,6.04,6.09,6.07,0.02,0.3295,297304.0,180577.969
600019.SH,20230119,6.1,6.11,6.04,6.08,6.09,-0.01,-0.1642,272561.17,165294.897
600019.SH,20230120,6.09,6.14,6.05,6.13,6.08,0.05,0.8224,503769.65,307315.954
600019.SH,20230130,6.16,6.21,6.13,6.13,6.13,0.0,0.0,502588.9,310033.162
600019.SH,20230131,6.14,6.2,6.12,6.18,6.13,0.05,0.8157,370639.43,228715.35
600019.SH,20230201,6.19,6.34,6.17,6.3,6.18,0.12,1.9417,561317.79,352030.356
600019.SH,20230202,6.3,6.34,6.24,6.29,6.3,-0.01,-0.1587,381151.19,239507.554
600019.SH,20230203,6.27,6.27,6.02,6.11,6.29,-0.18,-2.8617,858328.04,523497.997
600019.SH,20230206,6.07,6.07,6.0,6.04,6.11,-0.07,-1.1457,386622.15,233692.438
600019.SH,20230207,6.07,6.13,6.05,6.1,6.04,0.06,0.9934,337087.24,205562.409
600019.SH,20230208,6.13,6.13,6.05,6.06,6.1,-0.04,-0.6557,232058.46,141365.167
600019.SH,20230209,6.06,6.11,6.04,6.08,6.06,0.02,0.33,213708.69,129864.411
600019.SH,20230210,6.09,6.13,6.06,6.07,6.08,-0.01,-0.1645,231526.51,140913.403
600019.SH,20230213,6.1,6.15,6.05,6.11,6.07,0.04,0.659,341756.67,208639.745
600019.SH,20230214,6.14,6.23,6.12,6.23,6.11,0.12,1.964,435358.61,269690.136
600019.SH,20230215,6.24,6.27,6.19,6.21,6.23,-0.02,-0.321,328784.21,204453.81
600019.SH,20230216,6.22,6.29,6.14,6.2,6.21,-0.01,-0.161,461677.14,288076.465
600019.SH,20230217,6.18,6.24,6.15,6.15,6.2,-0.05,-0.8065,284075.84,176030.68
600019.SH,20230220,6.15,6.42,6.15,6.42,6.15,0.27,4.3902,1205654.31,766786.408
600019.SH,20230221,6.45,6.72,6.43,6.63,6.42,0.21,3.271,1277001.05,846615.63
600019.SH,20230222,6.61,6.71,6.58,6.63,6.63,0.0,0.0,449630.48,298342.059
600019.SH,20230223,6.63,6.68,6.6,6.63,6.63,0.0,0.0,379048.93,251634.65
600019.SH,20230224,6.63,6.78,6.63,6.72,6.63,0.09,1.3575,834146.68,559522.06
600019.SH,20230227,6.68,6.74,6.57,6.64,6.72,-0.08,-1.1905,546349.76,364062.994
600019.SH,20230228,6.62,6.64,6.54,6.58,6.64,-0.06,-0.9036,577322.95,379818.86
600019.SH,20230301,6.62,6.63,6.56,6.62,6.58,0.04,0.6079,405095.51,267677.119
600019.SH,20230302,6.62,6.82,6.57,6.73,6.62,0.11,1.6616,643905.61,433808.199
600019.SH,20230303,6.75,6.81,6.66,6.8,6.73,0.07,1.0401,475224.96,321867.507
600019.SH,20230306,6.82,6.82,6.63,6.68,6.8,-0.12,-1.7647,606772.21,406374.86
600019.SH,20230307,6.67,6.85,6.67,6.71,6.68,0.03,0.4491,751043.5,508522.754
600019.SH,20230308,6.68,6.76,6.61,6.69,6.71,-0.02,-0.2981,490277.44,327267.012
600019.SH,20230309,6.69,6.72,6.6,6.62,6.69,-0.07,-1.0463,386173.79,256388.327
600019.SH,20230310,6.59,6.61,6.44,6.44,6.62,-0.18,-2.719,794704.89,516712.28
600019.SH,20230313,6.49,6.59,6.46,6.57,6.44,0.13,2.0186,534919.55,349377.238
600019.SH,20230314,6.57,6.72,6.51,6.52,6.57,-0.05,-0.761,669786.96,441340.385
600019.SH,20230315,6.55,6.78,6.49,6.73,6.52,0.21,3.2209,844372.88,562874.024
600019.SH,20230316,6.69,6.71,6.48,6.5,6.73,-0.23,-3.4175,674065.02,443405.939
600019.SH,20230317,6.55,6.73,6.52,6.62,6.5,0.12,1.8462,787281.91,521393.769
600019.SH,20230320,6.64,6.7,6.47,6.5,6.62,-0.12,-1.8127,531734.88,349805.195
600019.SH,20230321,6.55,6.56,6.31,6.36,6.5,-0.14,-2.1538,634491.51,404265.079
600019.SH,20230322,6.37,6.44,6.31,6.4,6.36,0.04,0.6289,427007.61,272972.103
600019.SH,20230323,6.35,6.43,6.31,6.41,6.4,0.01,0.1563,284679.2,181485.157
600019.SH,20230324,6.41,6.41,6.3,6.34,6.41,-0.07,-1.092,365347.03,231509.664
600019.SH,20230327,6.35,6.35,6.25,6.28,6.34,-0.06,-0.9464,360294.25,226711.121
600019.SH,20230328,6.28,6.38,6.24,6.27,6.28,-0.01,-0.1592,349381.48,219170.252
600019.SH,20230329,6.29,6.29,6.15,6.19,6.27,-0.08,-1.2759,436803.03,271044.108
600019.SH,20230330,6.21,6.31,6.18,6.3,6.19,0.11,1.7771,300088.27,187604.333
600019.SH,20230331,6.28,6.33,6.21,6.24,6.3,-0.06,-0.9524,502527.25,314741.854
600019.SH,20230403,6.21,6.3,6.21,6.28,6.24,0.04,0.641,372270.11,232869.492
600019.SH,20230404,6.26,6.51,6.26,6.45,6.28,0.17,2.707,509045.77,326444.103
600019.SH,20230406,6.43,6.52,6.42,6.49,6.45,0.04,0.6202,291282.71,188692.325
600019.SH,20230407,6.53,6.54,6.44,6.53,6.49,0.04,0.6163,320277.21,208457.416
600019.SH,20230410,6.49,6.67,6.48,6.57,6.53,0.04,0.6126,404010.0,266912.001
600019.SH,20230411,6.61,6.67,6.52,6.65,6.57,0.08,1.2177,589829.43,390133.548
600019.SH,20230412,6.66,6.98,6.64,6.94,6.65,0.29,4.3609,1196168.22,820180.526
600019.SH,20230413,6.91,7.05,6.83,6.87,6.94,-0.07,-1.0086,620359.66,429573.705
600019.SH,20230414,6.9,6.94,6.83,6.89,6.87,0.02,0.2911,324499.17,223268.974
600019.SH,20230417,6.89,7.08,6.85,7.03,6.89,0.14,2.0319,826636.12,578996.986
600019.SH,20230418,7.03,7.06,6.92,6.97,7.03,-0.06,-0.8535,398273.09,277857.332
600019.SH,20230419,6.99,7.15,6.96,7.08,6.97,0.11,1.5782,851490.84,604507.458
600019.SH,20230420,7.12,7.12,6.89,7.03,7.08,-0.05,-0.7062,659202.91,460834.893
600019.SH,20230421,7.05,7.08,6.87,6.88,7.03,-0.15,-2.1337,512597.51,356692.682
600019.SH,20230424,6.87,6.88,6.7,6.75,6.88,-0.13,-1.8895,612800.44,415540.86
600019.SH,20230425,6.8,6.83,6.61,6.66,6.75,-0.09,-1.3333,579048.22,386977.062
600019.SH,20230426,6.66,6.7,6.5,6.57,6.66,-0.09,-1.3514,674135.03,443981.353
600019.SH,20230427,6.58,6.61,6.46,6.56,6.57,-0.01,-0.1522,478851.48,313978.82
600019.SH,20230428,6.47,6.5,6.35,6.44,6.56,-0.12,-1.8293,1091926.11,703235.663
600019.SH,20230504,6.56,6.8,6.48,6.64,6.44,0.2,3.1056,1337482.4,891235.985
600019.SH,20230505,6.61,6.81,6.58,6.62,6.64,-0.02,-0.3012,987859.31,658814.863
600019.SH,20230508,6.63,6.9,6.61,6.88,6.62,0.26,3.9275,1123850.62,765627.041
600019.SH,20230509,6.94,7.3,6.94,7.04,6.88,0.16,2.3256,1808540.41,1292026.177
600019.SH,20230510,7.01,7.1,6.78,6.81,7.04,-0.23,-3.267,1076313.11,743079.472
600019.SH,20230511,6.83,6.86,6.7,6.73,6.81,-0.08,-1.1747,615023.86,415525.196
600019.SH,20230512,6.72,6.73,6.5,6.51,6.73,-0.22,-3.2689,693288.87,455967.124
600019.SH,20230515,6.51,6.54,6.28,6.41,6.51,-0.1,-1.5361,1043561.79,664965.041
600019.SH,20230516,6.39,6.47,6.27,6.28,6.41,-0.13,-2.0281,663953.56,421442.327
600019.SH,20230517,6.27,6.33,6.19,6.2,6.28,-0.08,-1.2739,627620.88,392013.936
600019.SH,20230518,6.25,6.31,6.17,6.23,6.2,0.03,0.4839,581625.46,363247.401
600019.SH,20230519,6.2,6.3,6.14,6.24,6.23,0.01,0.1605,675160.73,420881.44
600019.SH,20230522,6.24,6.3,6.22,6.27,6.24,0.03,0.4808,539468.42,337974.285
600019.SH,20230523,6.26,6.27,6.1,6.1,6.27,-0.17,-2.7113,592432.24,365349.067
600019.SH,20230524,6.09,6.09,5.97,5.99,6.1,-0.11,-1.8033,607710.47,365756.296
600019.SH,20230525,5.96,6.02,5.91,5.99,5.99,0.0,0.0,426241.21,254707.813
600019.SH,20230526,5.99,6.08,5.93,6.07,5.99,0.08,1.3356,324096.91,194924.207
600019.SH,20230529,6.07,6.11,5.97,6.03,6.07,-0.04,-0.659,590093.11,355987.476
600019.SH,20230530,6.03,6.08,5.9,5.98,6.03,-0.05,-0.8292,645641.18,385876.726
600019.SH,20230531,5.92,5.95,5.86,5.88,5.98,-0.1,-1.6722,640060.08,377516.731
600019.SH,20230601,5.87,5.94,5.84,5.85,5.88,-0.03,-0.5102,737518.49,433288.564
600019.SH,20230602,5.85,5.95,5.83,5.94,5.85,0.09,1.5385,829611.57,488653.621
600019.SH,20230605,5.94,6.02,5.93,5.95,5.94,0.01,0.1684,512058.94,305910.824
600019.SH,20230606,5.96,5.98,5.87,5.9,5.95,-0.05,-0.8403,798935.58,473642.091
600019.SH,20230607,5.94,5.96,5.87,5.89,5.9,-0.01,-0.1695,385332.92,227987.485
600019.SH,20230608,5.9,5.95,5.81,5.95,5.89,0.06,1.0187,710123.89,418387.139
600019.SH,20230609,5.96,5.97,5.89,5.91,5.95,-0.04,-0.6723,627990.96,371582.602
600019.SH,20230612,5.92,5.93,5.86,5.86,5.91,-0.05,-0.846,638201.42,375396.005
600019.SH,20230613,5.86,5.89,5.79,5.82,5.86,-0.04,-0.6826,591875.16,344291.459
600019.SH,20230614,5.75,5.82,5.72,5.73,5.72,0.01,0.1748,520645.94,300301.826
600019.SH,20230615,5.77,5.78,5.65,5.73,5.73,0.0,0.0,592560.09,337669.198
600019.SH,20230616,5.73,5.83,5.73,5.82,5.73,0.09,1.5707,597061.8,346722.246
600019.SH,20230619,5.81,5.82,5.67,5.68,5.82,-0.14,-2.4055,639718.8,366702.74
600019.SH,20230620,5.68,5.69,5.55,5.59,5.68,-0.09,-1.5845,816421.37,457819.262
600019.SH,20230621,5.58,5.62,5.53,5.53,5.59,-0.06,-1.0733,509963.97,283735.066
600019.SH,20230626,5.53,5.58,5.46,5.5,5.53,-0.03,-0.5425,588119.6,324140.422
600019.SH,20230627,5.51,5.64,5.48,5.62,5.5,0.12,2.1818,631864.39,352519.222
600019.SH,20230628,5.62,5.65,5.57,5.65,5.62,0.03,0.5338,362199.2,203287.26
600019.SH,20230629,5.63,5.65,5.59,5.62,5.65,-0.03,-0.531,364839.15,205226.592
600019.SH,20230630,5.63,5.67,5.6,5.62,5.62,0.0,0.0,483744.11,272691.819
600019.SH,20230703,5.62,5.79,5.61,5.75,5.62,0.13,2.3132,497010.96,284620.407
